date,state,cases,deaths,fracpos
2020-05-10,Michigan,382,25,0.04064041301107816
2020-05-11,Michigan,414,33,0.041290995011282805
2020-05-12,Michigan,469,90,0.041892127770989704
2020-05-13,Michigan,370,40,0.04019865942231931
2020-05-14,Michigan,1191,73,0.03817452112555246
2020-05-15,Michigan,497,38,0.03678767543898684
2020-05-16,Michigan,425,55,0.03547029355823338
2020-05-17,Michigan,638,11,0.037232392806074155
2020-05-18,Michigan,773,24,0.034736214719680074
2020-05-19,Michigan,435,102,0.034183491192080064
2020-05-20,Michigan,659,43,0.03417105796513985
2020-05-21,Michigan,501,69,0.03277742969815354
2020-05-22,Michigan,403,29,0.031800829339916424
2020-05-23,Michigan,452,65,0.031413940574993485
2020-05-24,Michigan,314,5,0.029568960894710637
2020-05-25,Michigan,202,12,0.031073667099113744
2020-05-26,Michigan,223,26,0.028880518135450145
2020-05-27,Michigan,504,68,0.028514768345276817
2020-05-28,Michigan,406,38,0.02706267915938726
2020-05-29,Michigan,607,34,0.02698334658353906
2020-05-30,Michigan,263,57,0.027470590351476774
2020-05-31,Michigan,513,28,0.0266402849228334
2020-03-04,New York,6,0,0.7012987012987013
2020-03-05,New York,16,0,0.7012987012987013
2020-03-06,New York,11,0,0.1315625
2020-03-07,New York,43,0,0.15864365728125945
2020-03-08,New York,29,0,0.13827769347496208
2020-03-09,New York,37,0,0.1729473875841981
2020-03-10,New York,31,0,0.23591451568137667
2020-03-11,New York,43,0,0.16318421593478113
2020-03-12,New York,0,0,0.1865047233468286
2020-03-13,New York,205,0,0.21899842246899068
2020-03-14,New York,103,0,0.22782044491525424
2020-03-15,New York,205,3,0.2464684075580161
2020-03-16,New York,221,4,0.26596834502894023
2020-03-17,New York,750,0,0.2803616151852015
2020-03-18,New York,682,5,0.296839576026508
2020-03-19,New York,1770,0,0.30413149857138166
2020-03-20,New York,2950,23,0.30540066691876655
2020-03-21,New York,3254,9,0.3397868189139288
2020-03-22,New York,4812,70,0.3489296509461306
2020-03-23,New York,5707,0,0.3629660698911676
2020-03-24,New York,4790,96,0.37480031848888046
2020-03-25,New York,5146,75,0.38381834008817167
2020-03-26,New York,6447,100,0.40112226342437424
2020-03-27,New York,7377,134,0.41434124145805
2020-03-28,New York,7683,209,0.4243811556008504
2020-03-29,New York,7195,237,0.43479869025046436
2020-03-30,New York,6984,253,0.44532207702093207
2020-03-31,New York,9298,332,0.4507332801057421
2020-04-01,New York,7917,391,0.4514738045077643
2020-04-02,New York,8669,432,0.4482452181761377
2020-04-03,New York,10482,562,0.45051575320930015
2020-04-04,New York,10841,630,0.46006293462318826
2020-04-05,New York,8327,594,0.44615872828928216
2020-04-06,New York,8658,599,0.4428736229440158
2020-04-07,New York,8174,731,0.43403214200047974
2020-04-08,New York,10453,779,0.4300898306246999
2020-04-09,New York,10621,799,0.42029851470583773
2020-04-10,New York,10575,777,0.41064387389381857
2020-04-11,New York,9946,783,0.39840541409235386
2020-04-12,New York,8236,758,0.386549437912881
2020-04-13,New York,6337,671,0.37843241922788096
2020-04-14,New York,7177,778,0.3683282904229348
2020-04-15,New York,11571,752,0.35872807070719315
2020-04-16,New York,8505,606,0.34508883897123954
2020-04-17,New York,7358,630,0.3292559575591185
2020-04-18,New York,7090,540,0.3103593998048282
2020-04-19,New York,6054,507,0.29526854570903205
2020-04-20,New York,4726,478,0.2834120726267099
2020-04-21,New York,4178,481,0.27295390263394037
2020-04-22,New York,5526,474,0.26111191467249517
2020-04-23,New York,6244,438,0.24182380199880416
2020-04-24,New York,8130,422,0.22828166502591152
2020-04-25,New York,10553,437,0.21597883104227572
2020-04-26,New York,5902,367,0.20464123643031598
2020-04-27,New York,3951,337,0.19542276558350757
2020-04-28,New York,3110,335,0.18651370247925517
2020-04-29,New York,4585,377,0.17778827140453912
2020-04-30,New York,4681,306,0.16772397567236758
2020-05-01,New York,3942,289,0.15729178169412839
2020-05-02,New York,4663,299,0.14542721548904308
2020-05-03,New York,3438,280,0.13134696495079298
2020-05-04,New York,2538,226,0.12273948725397633
2020-05-05,New York,2239,230,0.11650852843731362
2020-05-06,New York,2786,232,0.11005936030035297
2020-05-07,New York,3671,951,0.10171813566797097
2020-05-08,New York,2758,217,0.09474134225855714
2020-05-09,New York,2715,226,0.08845525716906835
2020-05-10,New York,2273,207,0.0817564518791614
2020-05-11,New York,1660,162,0.07705567777518153
2020-05-12,New York,1430,205,0.07360961190541865
2020-05-13,New York,2176,168,0.06956474335184731
2020-05-14,New York,2390,157,0.06507270592666499
2020-05-15,New York,2762,134,0.0597110459073319
2020-05-16,New York,2419,174,0.05564184438605287
2020-05-17,New York,1889,141,0.051996308084489185
2020-05-18,New York,1250,110,0.04918492373991601
2020-05-19,New York,1474,114,0.04702736019189538
2020-05-20,New York,1525,133,0.04515450240522755
2020-05-21,New York,2088,107,0.042195759060791545
2020-05-22,New York,1696,112,0.0390983198863293
2020-05-23,New York,1772,87,0.035734783084307234
2020-05-24,New York,1589,109,0.03289700310024113
2020-05-25,New York,1249,97,0.03082607894845805
2020-05-26,New York,1072,76,0.029753911302614126
2020-05-27,New York,1129,79,0.02884620878398839
2020-05-28,New York,1768,79,0.028202629929229076
2020-05-29,New York,1551,58,0.027060459286917242
2020-05-30,New York,1376,68,0.026252208846673415
2020-05-31,New York,1110,57,0.0254260620043818
2020-03-05,New Jersey,1,0,0.28846153846153844
2020-03-06,New Jersey,0,0,0.3401360544217687
2020-03-07,New Jersey,3,0,0.3401360544217687
2020-03-08,New Jersey,2,0,0.4495412844036697
2020-03-09,New Jersey,5,0,0.5973154362416108
2020-03-10,New Jersey,4,0,0.6209302325581395
2020-03-11,New Jersey,9,1,0.6920583468395463
2020-03-12,New Jersey,6,0,0.7794117647058824
2020-03-13,New Jersey,20,0,0.7710320901994797
2020-03-14,New Jersey,0,0,0.8185185185185185
2020-03-15,New Jersey,48,1,0.853822083147072
2020-03-16,New Jersey,80,0,0.8963992419456728
2020-03-17,New Jersey,89,1,0.3065082817466957
2020-03-18,New Jersey,160,2,0.29651909428861095
2020-03-19,New Jersey,315,4,0.3349628470864294
2020-03-20,New Jersey,148,2,0.34806870349849617
2020-03-21,New Jersey,437,5,0.364720218687218
2020-03-22,New Jersey,587,4,0.3761387674516994
2020-03-23,New Jersey,930,7,0.39714711108976514
2020-03-24,New Jersey,831,17,0.40721275426058273
2020-03-25,New Jersey,727,18,0.42112924231977317
2020-03-26,New Jersey,2474,19,0.43018822765117193
2020-03-27,New Jersey,1949,27,0.438055025469189
2020-03-28,New Jersey,2299,32,0.44788550173849756
2020-03-29,New Jersey,2262,21,0.44916506300825626
2020-03-30,New Jersey,3250,37,0.4513832079363067
2020-03-31,New Jersey,2060,69,0.45299713417092546
2020-04-01,New Jersey,3559,88,0.4949556641331886
2020-04-02,New Jersey,3335,182,0.5049383785657042
2020-04-03,New Jersey,4305,109,0.5131095003548922
2020-04-04,New Jersey,4229,200,0.5202012212484577
2020-04-05,New Jersey,3381,71,0.527160301376981
2020-04-06,New Jersey,3585,86,0.5454313017354341
2020-04-07,New Jersey,3326,229,0.5329983454868558
2020-04-08,New Jersey,3021,272,0.5326724208126374
2020-04-09,New Jersey,3590,196,0.5349639069242247
2020-04-10,New Jersey,3561,232,0.5377012172179908
2020-04-11,New Jersey,3563,251,0.542180084812644
2020-04-12,New Jersey,3699,167,0.5368291864221878
2020-04-13,New Jersey,2734,93,0.5349928564724531
2020-04-14,New Jersey,4240,362,0.5354928283608578
2020-04-15,New Jersey,2206,351,0.5321301132543828
2020-04-16,New Jersey,4287,362,0.526932178237677
2020-04-17,New Jersey,3150,322,0.5180621646248861
2020-04-18,New Jersey,2953,230,0.5085211105897387
2020-04-19,New Jersey,3881,132,0.49428368835659686
2020-04-20,New Jersey,3505,175,0.4883016627078385
2020-04-21,New Jersey,3581,376,0.46974926113070836
2020-04-22,New Jersey,3478,310,0.4671866383045773
2020-04-23,New Jersey,4124,305,0.45835779666400384
2020-04-24,New Jersey,2207,249,0.43807477438762354
2020-04-25,New Jersey,3327,246,0.4315154058152065
2020-04-26,New Jersey,3515,75,0.40277259397494003
2020-04-27,New Jersey,2150,106,0.4033342094394173
2020-04-28,New Jersey,2668,398,0.3813865615245606
2020-04-29,New Jersey,2408,328,0.37949353468979957
2020-04-30,New Jersey,2388,458,0.37396409865444213
2020-05-01,New Jersey,2538,310,0.359645475656874
2020-05-02,New Jersey,2527,204,0.35154770061666196
2020-05-03,New Jersey,3027,129,0.3342311236216725
2020-05-04,New Jersey,1525,39,0.15240964746608546
2020-05-05,New Jersey,2324,334,0.14397057748983122
2020-05-06,New Jersey,1297,305,0.13377693864050103
2020-05-07,New Jersey,1745,252,0.12567854053180466
2020-05-08,New Jersey,1819,151,0.11742632083104709
2020-05-09,New Jersey,1631,164,0.10928804320488021
2020-05-10,New Jersey,1447,139,0.10040709779669971
2020-05-11,New Jersey,1413,55,0.09238491472996013
2020-05-12,New Jersey,798,198,0.08537960668746553
2020-05-13,New Jersey,817,194,0.08126538650910882
2020-05-14,New Jersey,1144,244,0.0766856990687438
2020-05-15,New Jersey,1201,192,0.07265777290448343
2020-05-16,New Jersey,1184,111,0.06304111781009801
2020-05-17,New Jersey,1245,107,0.05716323789940422
2020-05-18,New Jersey,1705,79,0.05318773084952625
2020-05-19,New Jersey,974,151,0.07534328130730285
2020-05-20,New Jersey,1386,161,0.0698963764768002
2020-05-21,New Jersey,1073,96,0.06650791507608211
2020-05-22,New Jersey,1247,142,0.060971233213078214
2020-05-23,New Jersey,385,96,0.05561812875439192
2020-05-24,New Jersey,1050,52,0.056680729806844056
2020-05-25,New Jersey,938,11,0.04734526920642135
2020-05-26,New Jersey,672,47,0.0432734822561421
2020-05-27,New Jersey,864,148,0.04212507773239886
2020-05-28,New Jersey,1187,62,0.03892656827341496
2020-05-29,New Jersey,1029,130,0.03684304854006723
2020-05-30,New Jersey,764,103,0.03364041423523896
2020-05-31,New Jersey,837,64,0.03532656460563651
