date,state,cases,deaths,fracpos,volume
2020-01-22,Washington,2,0,0.9,2
2020-01-23,Washington,0,0,0.9,0
2020-01-24,Washington,0,0,0.9,0
2020-01-25,Washington,0,0,0.9,0
2020-01-26,Washington,0,0,0.9,0
2020-01-27,Washington,0,0,0.9,0
2020-01-28,Washington,0,0,0.9,0
2020-01-29,Washington,1,0,0.9,1
2020-01-30,Washington,0,0,0.9,0
2020-01-31,Washington,0,0,0.9,0
2020-02-01,Washington,1,0,0.9,1
2020-02-02,Washington,2,0,0.9,2
2020-02-03,Washington,1,0,0.9,1
2020-02-04,Washington,1,0,0.9,1
2020-02-05,Washington,0,0,0.9,0
2020-02-06,Washington,3,0,0.9,3
2020-02-07,Washington,1,0,0.9,1
2020-02-08,Washington,1,0,0.9,1
2020-02-09,Washington,0,0,0.9,0
2020-02-10,Washington,3,0,0.9,3
2020-02-11,Washington,1,0,0.9,1
2020-02-12,Washington,1,0,0.9,1
2020-02-13,Washington,0,0,0.9,0
2020-02-14,Washington,3,0,0.9,3
2020-02-15,Washington,7,0,0.9,7
2020-02-16,Washington,7,0,0.9,7
2020-02-17,Washington,15,0,0.9,15
2020-02-18,Washington,9,0,0.9,9
2020-02-19,Washington,10,0,0.9,10
2020-02-20,Washington,13,0,0.9,13
2020-02-21,Washington,11,0,0.9,11
2020-02-22,Washington,13,0,0.9,13
2020-02-23,Washington,16,0,0.9,16
2020-02-24,Washington,26,0,0.8329749103942652,26
2020-02-25,Washington,31,0,0.6692345679012346,31
2020-02-26,Washington,29,2,0.580900109769484,29
2020-02-27,Washington,27,0,0.48998149616706316,27
2020-02-28,Washington,40,2,0.3957463263727765,40
2020-02-29,Washington,24,1,0.36124763705103974,41
2020-03-01,Washington,78,3,0.3408479309469408,0
2020-03-02,Washington,73,3,0.28636947349110253,184
2020-03-03,Washington,84,3,0.22589020771513352,225
2020-03-04,Washington,92,2,0.181821359902115,245
2020-03-05,Washington,105,4,0.14070227932764234,360
2020-03-06,Washington,82,6,0.11886962106615286,476
2020-03-07,Washington,99,1,0.11544506038038711,403
2020-03-08,Washington,153,4,0.11669657046188547,523
2020-03-09,Washington,172,4,0.11187607573149742,1024
2020-03-10,Washington,216,2,0.10334072636540062,1784
2020-03-11,Washington,212,3,0.09816906895208416,2267
2020-03-12,Washington,256,4,0.09342817708886295,3764
2020-03-13,Washington,297,3,0.09232182130168934,4234
2020-03-14,Washington,266,4,0.09305552343731932,2329
2020-03-15,Washington,254,6,0.09410212842067608,1689
2020-03-16,Washington,369,12,0.09095499717217419,4895
2020-03-17,Washington,325,9,0.08724469847889632,4638
2020-03-18,Washington,378,4,0.08564302525731549,4740
2020-03-19,Washington,336,10,0.08513984240251615,4550
2020-03-20,Washington,405,12,0.0862992600529012,4061
2020-03-21,Washington,286,7,0.08913788058725322,2342
2020-03-22,Washington,284,15,0.09080808957555768,1888
2020-03-23,Washington,447,11,0.08813414993613468,5303
2020-03-24,Washington,355,9,0.08745503227820031,5227
2020-03-25,Washington,406,13,0.0891954852680622,5007
2020-03-26,Washington,371,24,0.08819920488195931,4471
2020-03-27,Washington,376,16,0.08691617692545624,4360
2020-03-28,Washington,321,21,0.08637879293097699,2601
2020-03-29,Washington,318,17,0.08585333109582145,1833
2020-03-30,Washington,405,11,0.08213183105764028,5150
2020-03-31,Washington,311,14,0.07932891466445734,4706
2020-04-01,Washington,438,20,0.07872828475642034,4717
2020-04-02,Washington,332,28,0.07769305645684621,4907
2020-04-03,Washington,284,28,0.07638120648142123,4854
2020-04-04,Washington,247,27,0.07652406055690728,2614
2020-04-05,Washington,221,21,0.07546454304133485,1952
2020-04-06,Washington,329,21,0.07225045942947965,5136
2020-04-07,Washington,265,22,0.07023169912693084,5229
2020-04-08,Washington,284,14,0.07098305084745762,4804
2020-04-09,Washington,287,16,0.06827446231515752,4306
2020-04-10,Washington,277,17,0.06829276677667767,4299
2020-04-11,Washington,210,18,0.07058019003743161,2076
2020-04-12,Washington,170,15,0.07049111310428145,1431
2020-04-13,Washington,304,17,0.0689890830076927,4220
2020-04-14,Washington,224,16,0.06860492045677231,4309
2020-04-15,Washington,316,9,0.0691873915558126,4146
2020-04-16,Washington,253,20,0.06921001786300171,4348
2020-04-17,Washington,302,14,0.06768928921787211,4452
2020-04-18,Washington,233,13,0.06782043558427807,2246
2020-04-19,Washington,176,17,0.0676774536977551,1677
2020-04-20,Washington,307,14,0.06517665262614974,4388
2020-04-21,Washington,243,11,0.06272347028266882,4202
2020-04-22,Washington,242,7,0.062414449303909464,4424
2020-04-23,Washington,253,7,0.06084891659246067,4338
2020-04-24,Washington,285,5,0.061896342860884655,5509
2020-04-25,Washington,197,6,0.061540549251098337,3011
2020-04-26,Washington,182,73,0.06076541045866199,1778
2020-04-27,Washington,274,11,0.05846124081000902,5117
2020-04-28,Washington,232,16,0.05709273582648912,5347
2020-04-29,Washington,244,21,0.056189461145418645,4923
2020-04-30,Washington,267,15,0.05532972702542135,4882
2020-05-01,Washington,344,13,0.053951449868053517,4792
2020-05-02,Washington,149,10,0.05476997263130457,2319
2020-05-03,Washington,141,6,0.055897813640472756,1484
2020-05-04,Washington,266,4,0.05492125670790936,5510
2020-05-05,Washington,261,7,0.054039388426058925,5069
2020-05-06,Washington,248,21,0.054481291694866096,5299
2020-05-07,Washington,196,8,0.05442549082716446,4584
2020-05-08,Washington,210,21,0.05331780026172162,5175
2020-05-09,Washington,151,14,0.05247203413565298,2094
2020-05-10,Washington,174,16,0.052841756420878204,1361
2020-05-11,Washington,292,10,0.05076843639897947,4843
2020-05-12,Washington,211,14,0.04932230032327905,4976
2020-05-13,Washington,227,17,0.048733144125994436,4747
2020-05-14,Washington,245,13,0.04853360246972215,5005
2020-05-15,Washington,226,8,0.05001484560570071,5404
2020-05-16,Washington,188,9,0.05193043049216726,2829
2020-05-17,Washington,153,8,0.051870852789383144,1970
2020-05-18,Washington,295,1,0.05224534170869447,6982
2020-05-19,Washington,249,1,0.05042619877559389,7096
2020-05-20,Washington,249,29,0.05114056050401912,5638
2020-05-21,Washington,204,6,0.05140227240040271,4672
2020-05-22,Washington,295,7,0.0518185848935166,4568
2020-05-23,Washington,209,6,0.05345740366607187,2671
2020-05-24,Washington,160,5,0.05373852597807682,2342
2020-05-25,Washington,257,6,0.05320457277021551,2483
2020-05-26,Washington,275,9,0.053536961636540384,6895
2020-05-27,Washington,299,8,0.05562699570877462,5743
2020-05-28,Washington,270,17,0.05711393445028022,5232
2020-05-29,Washington,294,11,0.05785029176045535,5392
2020-05-30,Washington,228,5,0.05721746699550269,3298
2020-05-31,Washington,181,7,0.0572190409581676,2344
2020-06-01,Washington,342,0,0.05471736069201368,6198
2020-06-02,Washington,288,6,0.050020154641064164,6407
2020-06-03,Washington,299,5,0.04734938227374114,5328
2020-06-04,Washington,292,6,0.04430771906558108,4589
2020-06-05,Washington,346,3,0.0424378856094714,6259
2020-06-06,Washington,204,11,0.04074537760349306,3749
2020-06-07,Washington,192,4,0.039336429446715615,2372
2020-06-08,Washington,313,6,0.038286451319208666,8276
2020-06-09,Washington,272,2,0.037454849073385,9785
2020-06-10,Washington,277,15,0.03699464025840343,11555
2020-06-11,Washington,278,14,0.03675986769956923,11209
2020-06-12,Washington,266,4,0.03504872026921353,9191
2020-06-13,Washington,160,10,0.03378509464815277,6089
2020-06-14,Washington,110,9,0.03304495951920684,3760
2020-06-15,Washington,398,4,0.03348019208764675,10675
2020-06-16,Washington,432,4,0.034225240757851425,10942
2020-06-17,Washington,330,10,0.03652511637204786,8913
2020-06-18,Washington,320,0,0.03966253004365527,6619
2020-06-19,Washington,91,14,0.042198311275650095,4419
2020-06-20,Washington,14,10,0.044642412780570344,689
2020-06-21,Washington,0,10,0.04608983451536643,0
2020-06-22,Washington,0,5,0.04620766331317624,8869
2020-06-23,Washington,190,6,0.04585300660318465,2266
2020-06-24,Washington,516,8,0.04786939184235467,9855
2020-06-25,Washington,483,9,0.047907704341024634,8439
2020-06-26,Washington,498,7,0.04862611668332957,10297
2020-06-27,Washington,488,4,0.04879081689512984,8633
2020-06-28,Washington,549,6,0.0497284128973776,11374
2020-06-29,Washington,348,0,0.05232649331342022,8641
2020-06-30,Washington,501,10,0.05381744190567529,13777
2020-07-01,Washington,571,12,0.054004547751389596,9055
2020-07-02,Washington,611,7,0.054141114971552974,14689
2020-07-03,Washington,716,3,0.05285381479324403,13025
2020-07-04,Washington,627,10,0.05441043578757124,14986
2020-07-05,Washington,469,2,0.05429179812773471,7301
2020-07-06,Washington,651,5,0.05775172749573977,5430
2020-07-07,Washington,1087,11,0.057555901996766974,16550
2020-07-08,Washington,435,14,0.05911866081616809,6268
2020-07-09,Washington,521,10,0.05787861458233066,9548
2020-07-10,Washington,640,15,0.06002979967992937,15258
2020-07-11,Washington,637,15,0.059758687892789104,8136
2020-07-12,Washington,0,0,0.05864105812492506,0
2020-07-13,Washington,1438,14,0.05789778435438452,17539
2020-07-14,Washington,1101,0,0.05544166104995132,22269
2020-07-15,Washington,547,0,0.05468838473443811,9960
2020-07-16,Washington,742,0,0.05385014661154316,15652
2020-07-17,Washington,1267,0,0.053471339131821824,19288
2020-07-18,Washington,754,0,0.054741294511115486,14483
2020-07-19,Washington,959,6,0.05370140471412538,24129
2020-07-20,Washington,920,3,0.05347953810770843,17553
2020-07-21,Washington,797,6,0.05121330858596275,17015
2020-07-22,Washington,832,12,0.0525320729237002,14830
2020-07-23,Washington,672,3,0.05282143348064963,13968
2020-07-24,Washington,762,14,0.05320559874545394,15611
2020-07-25,Washington,815,13,0.05211357039187228,13219
2020-07-26,Washington,1025,0,0.05333709609143503,19692
2020-07-27,Washington,786,6,0.0561077905161344,15673
2020-07-28,Washington,686,17,0.058997508559626634,13957
2020-07-29,Washington,884,30,0.060131091479053864,11930
2020-07-30,Washington,780,7,0.06048747897254799,13073
2020-07-31,Washington,818,9,0.0616125463655886,15347
2020-08-01,Washington,0,0,0.06305999608862878,0
2020-08-02,Washington,1738,28,0.06320890740147389,27874
2020-08-03,Washington,632,4,0.06529843648951954,6752
2020-08-04,Washington,542,4,0.0679519418832076,542
2020-03-01,Rhode Island,2,0,0.04285714285714286,4
2020-03-02,Rhode Island,0,0,0.046511627906976744,1
2020-03-03,Rhode Island,0,0,0.045454545454545456,2
2020-03-04,Rhode Island,0,0,0.03472222222222222,10
2020-03-05,Rhode Island,1,0,0.06878306878306878,5
2020-03-06,Rhode Island,0,0,0.07818930041152262,11
2020-03-07,Rhode Island,0,0,0.057750759878419454,19
2020-03-08,Rhode Island,0,0,0.05208333333333333,18
2020-03-09,Rhode Island,1,0,0.04228329809725158,16
2020-03-10,Rhode Island,1,0,0.04874213836477988,24
2020-03-11,Rhode Island,0,0,0.05555555555555555,34
2020-03-12,Rhode Island,8,0,0.05830039525691699,45
2020-03-13,Rhode Island,6,0,0.058532563891178904,54
2020-03-14,Rhode Island,0,0,0.06348020911127708,86
2020-03-15,Rhode Island,1,0,0.06840796019900497,55
2020-03-16,Rhode Island,2,0,0.07110609480812641,93
2020-03-17,Rhode Island,11,0,0.07153502235469449,164
2020-03-18,Rhode Island,11,0,0.07808219178082192,122
2020-03-19,Rhode Island,17,0,0.08933839022334598,266
2020-03-20,Rhode Island,13,0,0.09176103084732527,206
2020-03-21,Rhode Island,14,0,0.10423336890786197,137
2020-03-22,Rhode Island,25,0,0.12659033078880408,288
2020-03-23,Rhode Island,16,0,0.14149538278224605,182
2020-03-24,Rhode Island,19,0,0.15020632737276476,257
2020-03-25,Rhode Island,28,0,0.15061669829222013,201
2020-03-26,Rhode Island,41,0,0.14939024390243902,217
2020-03-27,Rhode Island,31,0,0.14968895800933127,233
2020-03-28,Rhode Island,64,0,0.15697980684811239,304
2020-03-29,Rhode Island,105,3,0.15594713656387665,419
2020-03-30,Rhode Island,78,1,0.14966887417218544,268
2020-03-31,Rhode Island,73,4,0.1507598784194529,371
2020-04-01,Rhode Island,100,2,0.1520335137022168,745
2020-04-02,Rhode Island,62,2,0.15452008063265624,498
2020-04-03,Rhode Island,101,2,0.15240313086228088,818
2020-04-04,Rhode Island,137,3,0.1511634654442059,757
2020-04-05,Rhode Island,182,8,0.15161255759134254,1252
2020-04-06,Rhode Island,206,2,0.15098252709078655,1783
2020-04-07,Rhode Island,261,3,0.14876469177260732,1747
2020-04-08,Rhode Island,273,5,0.14916361034081763,1845
2020-04-09,Rhode Island,279,8,0.15052915542643702,1641
2020-04-10,Rhode Island,404,6,0.15184937172568638,2778
2020-04-11,Rhode Island,280,7,0.15395469453130958,2007
2020-04-12,Rhode Island,289,7,0.1537763912065588,1737
2020-04-13,Rhode Island,187,10,0.15679134554196422,1040
2020-04-14,Rhode Island,267,7,0.1613252717296334,1826
2020-04-15,Rhode Island,307,7,0.16239286938635583,1884
2020-04-16,Rhode Island,392,18,0.1647491480819191,2482
2020-04-17,Rhode Island,290,13,0.16158526769904386,1790
2020-04-18,Rhode Island,283,32,0.16196464430325574,1653
2020-04-19,Rhode Island,339,14,0.16101139787763658,2101
2020-04-20,Rhode Island,378,11,0.1601087280803527,1972
2020-04-21,Rhode Island,387,11,0.15907125700560448,2110
2020-04-22,Rhode Island,382,15,0.1573933281613654,2304
2020-04-23,Rhode Island,419,12,0.15661949396557004,2314
2020-04-24,Rhode Island,415,0,0.15402488611697088,3063
2020-04-25,Rhode Island,305,2,0.15236243557695275,2094
2020-04-26,Rhode Island,276,11,0.14858178912756215,2162
2020-04-27,Rhode Island,203,7,0.14820433436532507,1372
2020-04-28,Rhode Island,324,6,0.1444955535111929,2098
2020-04-29,Rhode Island,372,12,0.14237774184691415,2826
2020-04-30,Rhode Island,348,15,0.13943381790359602,2305
2020-05-01,Rhode Island,317,13,0.13530341046371155,2545
2020-05-02,Rhode Island,189,17,0.13341936296109785,1484
2020-05-03,Rhode Island,181,24,0.13135241981763696,1791
2020-05-04,Rhode Island,291,21,0.13117696977609505,1860
2020-05-05,Rhode Island,303,14,0.130010310607037,2282
2020-05-06,Rhode Island,342,15,0.12579689612982162,2279
2020-05-07,Rhode Island,271,18,0.1238358508572745,2200
2020-05-08,Rhode Island,231,11,0.12150996201772506,1922
2020-05-09,Rhode Island,286,19,0.12148550110225538,2552
2020-05-10,Rhode Island,186,4,0.118598927957388,1688
2020-05-11,Rhode Island,175,8,0.11857464673356542,1434
2020-05-12,Rhode Island,219,14,0.11506552436422741,1770
2020-05-13,Rhode Island,196,18,0.11332481613203964,2120
2020-05-14,Rhode Island,228,6,0.10798888502952415,2155
2020-05-15,Rhode Island,232,11,0.10760569364775865,1932
2020-05-16,Rhode Island,252,10,0.10510001802126509,2016
2020-05-17,Rhode Island,125,10,0.10424829069678114,1662
2020-05-18,Rhode Island,137,7,0.10323452276881506,1426
2020-05-19,Rhode Island,215,26,0.10061689832890833,2093
2020-05-20,Rhode Island,187,6,0.09932612943099804,1712
2020-05-21,Rhode Island,169,18,0.10044698286565683,2108
2020-05-22,Rhode Island,201,23,0.10020234381586712,1652
2020-05-23,Rhode Island,108,18,0.09480650872607706,1425
2020-05-24,Rhode Island,84,11,0.09159597030752915,841
2020-05-25,Rhode Island,70,0,0.09142066008664196,820
2020-05-26,Rhode Island,154,26,0.08975614097543609,1880
2020-05-27,Rhode Island,133,21,0.08625836801157953,1237
2020-05-28,Rhode Island,132,22,0.08159729933816018,1203
2020-05-29,Rhode Island,178,16,0.08048116205174762,1715
2020-05-30,Rhode Island,104,18,0.0760244761728166,1932
2020-05-31,Rhode Island,76,7,0.0754509878782094,926
2020-06-01,Rhode Island,99,2,0.07328200741374394,1421
2020-06-02,Rhode Island,107,12,0.0717814859699823,1507
2020-06-03,Rhode Island,105,10,0.07081075943351392,1729
2020-06-04,Rhode Island,117,14,0.0676980778246601,2117
2020-06-05,Rhode Island,105,16,0.06246356665620375,1625
2020-06-06,Rhode Island,68,0,0.05781986185444398,1194
2020-06-07,Rhode Island,49,0,0.05718397697289518,807
2020-06-08,Rhode Island,45,27,0.05491569151386714,929
2020-06-09,Rhode Island,68,9,0.052467580076066535,1232
2020-06-10,Rhode Island,104,4,0.050477426531936584,1468
2020-06-11,Rhode Island,87,11,0.04991719895907262,1525
2020-06-12,Rhode Island,81,10,0.04921512488893277,2174
2020-06-13,Rhode Island,49,0,0.047958656330749354,1275
2020-06-14,Rhode Island,32,0,0.04716579814952675,916
2020-06-15,Rhode Island,76,18,0.045639564465248805,1787
2020-06-16,Rhode Island,52,14,0.0455369834812019,1538
2020-06-17,Rhode Island,51,11,0.04404520428861199,1258
2020-06-18,Rhode Island,71,9,0.04122963893856639,1290
2020-06-19,Rhode Island,59,9,0.04063853603932448,1240
2020-06-20,Rhode Island,36,0,0.04029173254449941,717
2020-06-21,Rhode Island,27,0,0.04030213395309529,650
2020-06-22,Rhode Island,59,9,0.039593227338426594,1655
2020-06-23,Rhode Island,77,3,0.039303188343459326,1676
2020-06-24,Rhode Island,51,6,0.039122890045748544,1537
2020-06-25,Rhode Island,45,8,0.03999361803967452,1451
2020-06-26,Rhode Island,69,7,0.038609402460456944,1383
2020-06-27,Rhode Island,36,0,0.037387864267008415,1234
2020-06-28,Rhode Island,22,0,0.0353768520506764,600
2020-06-29,Rhode Island,36,19,0.035164047704355834,1356
2020-06-30,Rhode Island,40,4,0.034417121102994136,1014
2020-07-01,Rhode Island,65,6,0.033329580002251995,1956
2020-07-02,Rhode Island,59,3,0.03205836833959761,1044
2020-07-03,Rhode Island,22,1,0.03326174348807754,695
2020-07-04,Rhode Island,27,0,0.03189079637577491,979
2020-07-05,Rhode Island,24,0,0.03210654999356582,1398
2020-07-06,Rhode Island,55,0,0.030283325592196937,1559
2020-07-07,Rhode Island,41,9,0.033211357635833064,1556
2020-07-08,Rhode Island,0,2,0.03345264317180617,0
2020-07-09,Rhode Island,39,3,0.03442784205349197,1867
2020-07-10,Rhode Island,69,2,0.034270729722398044,1518
2020-07-11,Rhode Island,0,0,0.034355599122438504,0
2020-07-12,Rhode Island,0,0,0.0346801017413422,0
2020-07-13,Rhode Island,175,8,0.03391563698338304,6588
2020-07-14,Rhode Island,101,1,0.03539784946236559,1415
2020-07-15,Rhode Island,52,2,0.036377512083439326,1217
2020-07-16,Rhode Island,71,1,0.036211592312708575,1513
2020-07-17,Rhode Island,82,2,0.03941183560323008,1813
2020-07-18,Rhode Island,0,0,0.03901938133744064,0
2020-07-19,Rhode Island,0,0,0.03901938133744064,0
2020-07-20,Rhode Island,111,5,0.04014951773854421,4424
2020-07-21,Rhode Island,82,1,0.04466572861420789,1339
2020-07-22,Rhode Island,76,1,0.043586147372963645,1892
2020-07-23,Rhode Island,86,4,0.045733836056416705,2483
2020-07-24,Rhode Island,76,1,0.04579432723208048,689
2020-07-25,Rhode Island,0,0,0.045832556404997206,0
2020-07-26,Rhode Island,0,0,0.045832556404997206,0
2020-07-27,Rhode Island,291,2,0.04707597602462336,6590
2020-07-28,Rhode Island,210,1,0.052456933069754304,4342
2020-07-29,Rhode Island,75,2,0.052021193819704326,1505
2020-07-30,Rhode Island,150,0,0.05291469099892418,2054
2020-07-31,Rhode Island,72,0,0.054921729901830724,1497
2020-08-01,Rhode Island,0,0,0.05318129988597491,0
2020-08-02,Rhode Island,0,0,0.05318129988597491,0
2020-08-03,Rhode Island,224,3,0.053181299885974906,4050
2020-08-04,Rhode Island,144,1,0.05705901532442126,1887
2020-03-01,Michigan,9,0,0.865979381443299,9
2020-03-02,Michigan,9,0,0.8758620689655172,9
2020-03-03,Michigan,16,0,0.9,16
2020-03-04,Michigan,18,0,0.8971119133574006,18
2020-03-05,Michigan,20,0,0.8852459016393444,28
2020-03-06,Michigan,26,0,0.8766233766233766,26
2020-03-07,Michigan,30,0,0.8536759457530336,40
2020-03-08,Michigan,40,0,0.8783382789317509,48
2020-03-09,Michigan,86,0,0.8761384335154827,96
2020-03-10,Michigan,104,0,0.8055309734513274,107
2020-03-11,Michigan,139,0,0.7526359832635984,157
2020-03-12,Michigan,205,0,0.7180756013745704,239
2020-03-13,Michigan,243,0,0.669607843137255,285
2020-03-14,Michigan,251,0,0.6293738071435063,323
2020-03-15,Michigan,284,0,0.6171492740835806,284
2020-03-16,Michigan,453,0,0.6044172612979952,520
2020-03-17,Michigan,1726,2,0.5874569835053994,2333
2020-03-18,Michigan,872,3,0.5549544994944388,1471
2020-03-19,Michigan,745,5,0.506447930320071,1318
2020-03-20,Michigan,943,3,0.48246518824136153,1933
2020-03-21,Michigan,804,10,0.4688605207315841,1849
2020-03-22,Michigan,799,13,0.45874213836477984,1504
2020-03-23,Michigan,1240,21,0.40787344957756605,2296
2020-03-24,Michigan,1093,29,0.39083280742350934,2235
2020-03-25,Michigan,1180,25,0.36327996670973955,3033
2020-03-26,Michigan,1140,48,0.34511370620774434,4028
2020-03-27,Michigan,1324,53,0.33076540755467193,3734
2020-03-28,Michigan,1066,71,0.3126823470086086,2828
2020-03-29,Michigan,919,68,0.30320157209189086,2434
2020-03-30,Michigan,1579,86,0.297233345467783,7425
2020-03-31,Michigan,1291,114,0.2868956233272969,4362
2020-04-01,Michigan,1592,125,0.27940901148277586,5209
2020-04-02,Michigan,1130,125,0.27178686743484975,4622
2020-04-03,Michigan,1203,117,0.2699194680007321,4820
2020-04-04,Michigan,1002,112,0.263181275083484,5147
2020-04-05,Michigan,877,120,0.2566840834784734,3826
2020-04-06,Michigan,1327,141,0.2541614085691965,4435
2020-04-07,Michigan,1179,158,0.2552543118343753,4261
2020-04-08,Michigan,1100,151,0.25056412036671766,3932
2020-04-09,Michigan,1032,156,0.23939117295221307,4286
2020-04-10,Michigan,1076,161,0.2307276629251648,4243
2020-04-11,Michigan,808,164,0.22401711521766093,3452
2020-04-12,Michigan,686,168,0.22351229029730205,3000
2020-04-13,Michigan,1036,142,0.2218253654681944,3544
2020-04-14,Michigan,911,141,0.20849129272455405,4523
2020-04-15,Michigan,920,140,0.1961598857958601,4073
2020-04-16,Michigan,922,169,0.1806278906426006,5368
2020-04-17,Michigan,865,143,0.1698771462034937,5859
2020-04-18,Michigan,709,123,0.1587769408967968,4555
2020-04-19,Michigan,528,129,0.1506958905398887,3172
2020-04-20,Michigan,937,111,0.14579700424770847,4572
2020-04-21,Michigan,1095,124,0.13556815901481786,7369
2020-04-22,Michigan,1116,131,0.1280164656518151,8102
2020-04-23,Michigan,989,109,0.1200133224779809,9341
2020-04-24,Michigan,1036,107,0.1128240879648423,9085
2020-04-25,Michigan,533,111,0.10485835802270008,6434
2020-04-26,Michigan,526,107,0.09979458947000758,6002
2020-04-27,Michigan,920,112,0.0978867894379419,7461
2020-04-28,Michigan,829,99,0.09113826014988496,8767
2020-04-29,Michigan,950,88,0.08459520075052405,10413
2020-04-30,Michigan,1017,99,0.07844504364777279,11588
2020-05-01,Michigan,735,86,0.07410008901746969,10598
2020-05-02,Michigan,432,59,0.0684070499887151,10338
2020-05-03,Michigan,357,62,0.06591019482972638,7005
2020-05-04,Michigan,780,81,0.0662980198212582,8090
2020-05-05,Michigan,688,59,0.06762298884703175,11108
2020-05-06,Michigan,634,58,0.06339549032812392,12106
2020-05-07,Michigan,600,86,0.05898273239688647,12221
2020-05-08,Michigan,618,62,0.05561958867069073,12576
2020-05-09,Michigan,383,49,0.0531303630004562,11506
2020-05-10,Michigan,301,45,0.05208169550154249,8453
2020-05-11,Michigan,971,58,0.05134435831360838,11847
2020-05-12,Michigan,1637,49,0.04900553927668286,15045
2020-05-13,Michigan,817,44,0.04769503633695797,19358
2020-05-14,Michigan,578,46,0.045857845034445385,16993
2020-05-15,Michigan,651,47,0.04357355368817675,15821
2020-05-16,Michigan,336,32,0.04133889202155686,11665
2020-05-17,Michigan,255,39,0.04029148406581481,10647
2020-05-18,Michigan,534,31,0.03953435981370714,13101
2020-05-19,Michigan,764,43,0.03707667995810441,16857
2020-05-20,Michigan,575,44,0.03089775651480555,14215
2020-05-21,Michigan,459,41,0.028976961053209,16399
2020-05-22,Michigan,465,31,0.027852728697014533,19959
2020-05-23,Michigan,218,26,0.025806628923212227,14492
2020-05-24,Michigan,164,28,0.025252640255759833,11695
2020-05-25,Michigan,175,38,0.024774966317683552,9413
2020-05-26,Michigan,443,25,0.02338584208479191,12024
2020-05-27,Michigan,386,24,0.021287056353561793,18089
2020-05-28,Michigan,336,24,0.019710935706591798,17390
2020-05-29,Michigan,319,27,0.018894168427759307,16524
2020-05-30,Michigan,205,24,0.017981348858776856,15846
2020-05-31,Michigan,247,16,0.017556931071373988,12930
2020-06-01,Michigan,245,25,0.017315544582660714,14477
2020-06-02,Michigan,290,26,0.01620972216490354,15938
2020-06-03,Michigan,279,15,0.01507740088319503,16380
2020-06-04,Michigan,234,17,0.014759199802420351,14968
2020-06-05,Michigan,205,8,0.014315804149840409,12748
2020-06-06,Michigan,93,7,0.013772221631501932,10585
2020-06-07,Michigan,55,11,0.013967536848130506,10369
2020-06-08,Michigan,135,15,0.013022760080092304,12939
2020-06-09,Michigan,63,9,0.012906141452571506,16872
2020-06-10,Michigan,15,1,0.012686132160457846,15
2020-06-11,Michigan,267,33,0.013995168886237117,14469
2020-06-12,Michigan,223,5,0.013238707611856675,15767
2020-06-13,Michigan,164,23,0.014385069945026219,13196
2020-06-14,Michigan,218,3,0.014600407161872945,14015
2020-06-15,Michigan,31,1,0.015579377659130724,10539
2020-06-16,Michigan,184,17,0.016321555217831813,11497
2020-06-17,Michigan,228,2,0.01794786220195053,14351
2020-06-18,Michigan,301,25,0.01841015919685862,301
2020-06-19,Michigan,299,6,0.01837242999062438,29742
2020-06-20,Michigan,448,20,0.018677692114070495,14706
2020-06-21,Michigan,166,3,0.018923000423580544,12792
2020-06-22,Michigan,246,7,0.019311922993185935,10591
2020-06-23,Michigan,240,12,0.021007148674328117,10651
2020-06-24,Michigan,358,5,0.021296807688059204,16137
2020-06-25,Michigan,434,19,0.0220231921513951,18034
2020-06-26,Michigan,340,1,0.020834705652145274,18867
2020-06-27,Michigan,350,19,0.021916187766259303,19115
2020-06-28,Michigan,267,5,0.021396990304736605,15858
2020-06-29,Michigan,277,3,0.022061070823261374,12696
2020-06-30,Michigan,505,32,0.022990862457155675,15682
2020-07-01,Michigan,361,5,0.023417546575266738,16802
2020-07-02,Michigan,589,14,0.023347252715714552,23278
2020-07-03,Michigan,497,3,0.02358028778093152,23128
2020-07-04,Michigan,406,3,0.024078709783322386,21889
2020-07-05,Michigan,360,0,0.024030419795892106,16665
2020-07-06,Michigan,328,3,0.02443824389717875,12544
2020-07-07,Michigan,631,30,0.025100932620700303,17148
2020-07-08,Michigan,651,11,0.025351388518933784,23492
2020-07-09,Michigan,512,9,0.026253019097196177,23550
2020-07-10,Michigan,622,14,0.02619216203590809,23252
2020-07-11,Michigan,685,28,0.026344616216185134,27317
2020-07-12,Michigan,406,1,0.026211879595263967,22033
2020-07-13,Michigan,422,7,0.02626329971942106,17272
2020-07-14,Michigan,666,5,0.026458601342659156,20359
2020-07-15,Michigan,1049,4,0.02565896288716843,34133
2020-07-16,Michigan,926,18,0.025548134184593025,27235
2020-07-17,Michigan,754,7,0.025592378283426195,30352
2020-07-18,Michigan,745,9,0.02551917812315647,30572
2020-07-19,Michigan,530,2,0.02594661919913671,28381
2020-07-20,Michigan,527,7,0.02571389000183017,22330
2020-07-21,Michigan,664,9,0.025961805262332462,22586
2020-07-22,Michigan,671,6,0.02418124397373364,30238
2020-07-23,Michigan,701,7,0.024408265750944954,27111
2020-07-24,Michigan,641,5,0.02389309426142851,27922
2020-07-25,Michigan,0,0,0.02379443592629685,0
2020-07-26,Michigan,1589,0,0.023382380323176216,56098
2020-07-27,Michigan,512,5,0.023749672215641417,29745
2020-07-28,Michigan,785,16,0.024082604674438034,27393
2020-07-29,Michigan,1016,1,0.023800112930547714,65351
